X_Value,Y_Value
172,24.14924812
173,24.1375885
174,24.12633896
175,24.11550331
176,24.10508919
177,24.09510231
178,24.08554649
179,24.07642937
180,24.06775665
181,24.05953217
182,24.05176544
183,24.04446411
184,24.03764534
185,24.03131676
186,24.02549553
187,24.02018929
188,24.01541328
189,24.01117897
190,24.00749969
191,24.0043869
192,24.00185204
193,23.99990845
194,23.99856949
195,23.9978466
196,23.99775314
197,23.99829865
198,23.99949837
199,24.00136375
200,24.00390816
201,24.00714302
202,24.01107979
203,24.01573181
204,24.02111053
205,24.02722931
206,24.03410149
207,24.04173851
208,24.05015182
209,24.05935478
210,24.06935883
211,24.08017731
212,24.09182358
213,24.10430717
214,24.11764336
215,24.13184357
216,24.14691925
217,24.16288185
218,24.17974663
219,24.19752502
220,24.21622849
221,24.23587036
222,24.2564621
223,24.27801704
224,24.30054665
225,24.32406425
226,24.34858131
227,24.37410927
228,24.40066338
229,24.42825508
230,24.45689392
231,24.48659706
232,24.51737213
233,24.54923439
234,24.58219719
235,24.61627007
236,24.65146637
237,24.68779755
238,24.72527885
239,24.76391983
240,24.80373383
241,24.84473419
242,24.88692665
243,24.93029213
244,24.97480583
245,25.02044678
246,25.06718826
247,25.1150074
248,25.16387939
249,25.21377945
250,25.26468468
251,25.31657028
252,25.36941147
253,25.42318535
254,25.47786713
255,25.53343201
256,25.58985901
257,25.64711952
258,25.70519066
259,25.76404953
260,25.82367134
261,25.8840332
262,25.94510841
263,26.00687408
264,26.06930542
265,26.13237953
266,26.19607162
267,26.26035881
268,26.32521439
269,26.39061546
270,26.45653915
271,26.52295876
272,26.58985138
273,26.65719223
274,26.72495842
275,26.79312515
276,26.86166954
277,26.93056488
278,26.99978828
279,27.06931496
280,27.13912201
281,27.20918655
282,27.27947998
283,27.34998131
284,27.42066574
285,27.49150848
286,27.56248665
287,27.63357544
288,27.70475006
289,27.77598763
290,27.84726334
291,27.9185524
292,27.98983192
293,28.06107712
294,28.13226318
295,28.20336533
296,28.27436256
297,28.3452282
298,28.41593742
299,28.48646927
300,28.55679703
301,28.6268959
302,28.69675446
303,28.7664032
304,28.83588409
305,28.9052372
306,28.97450829
307,29.0437336
308,29.11295891
309,29.18222427
310,29.25157356
311,29.32104683
312,29.39068413
313,29.46053123
314,29.5306263
315,29.60101509
316,29.67173576
317,29.74283028
318,29.8143425
319,29.88631439
320,29.9587841
321,30.03179741
322,30.10539436
323,30.17961884
324,30.25450897
325,30.33010864
326,30.4064579
327,30.48360252
328,30.56158066
329,30.64043427
330,30.72020721
331,30.80093956
332,30.88267517
