X_Value,Y_Value
584,88441.79568
585,88080.76447
586,87722.13295
587,87365.99055
588,87012.32805
589,86661.12281
590,86312.3242
591,85966.11545
592,85622.25717
593,85280.97214
594,84942.13567
595,84605.77215
596,84271.96863
597,83940.62465
598,83611.76484
599,83285.476
600,82961.65794
601,82640.33501
602,82321.59428
603,82005.34807
604,81691.68499
605,81380.64373
606,81072.2633
607,80766.51995
608,80463.51511
609,80163.22503
610,79865.75484
611,79571.13549
612,745196.2114
613,744907.2986
614,744621.3573
615,744338.3639
616,744058.4196
617,877006.296
618,876732.4425
619,876461.6922
620,876194.1463
621,875929.7814
622,875668.6362
623,875410.7496
624,875156.1604
625,874904.9075
626,874657.0921
627,874412.6283
628,874171.6172
629,873934.1602
630,873700.1713
631,873469.7516
632,873242.8778
633,873019.7133
634,872800.1723
635,872584.4183
636,872372.3031
637,872164.0527
638,871959.581
639,871758.9894
640,871562.2543
641,871369.4769
642,871180.6338
643,870995.826
644,870815.0301
645,870638.2848
646,870465.6914
647,870297.2265
648,870132.9913
649,869972.962
650,869817.1777
651,869665.6771
652,869518.5615
653,869375.7449
654,869237.3909
655,869103.4763
656,868973.977
657,868849.057
658,868728.6926
659,868612.9225
660,868501.7234
661,868395.2589
662,868293.4431
663,868196.3956
664,868103.9982
665,868016.2763
666,867933.1301
667,867854.5848
668,867780.5407
669,867711.0234
670,867645.8702
671,867585.169
672,867528.7575
673,867476.7236
674,867428.9053
675,867385.3275
676,867345.8907
677,867310.62
678,867279.4157
679,867252.2409
680,867229.1203
681,867209.9548
682,867194.6442
683,867183.2764
684,867175.6892
685,867171.9079
686,867171.8949
687,867175.5511
688,867182.9014
689,867193.8464
690,867208.3485
691,867226.3706
692,867247.8753
693,867272.888
694,867301.2468
695,867332.9141
696,867367.9777
697,867406.2755
698,867447.7702
699,867492.4871
700,867540.3264
701,867591.2511
702,867645.2861
703,867702.2695
704,867762.2264
705,867825.1194
706,867890.8491
707,867959.5032
708,868030.857
709,868104.9982
710,868181.8895
711,868261.3688
712,868343.5238
713,868428.2547
714,868515.4622
715,868605.2334
716,868697.4066
717,868792.0068
718,868888.9344
719,868988.2144
720,869089.7475
721,869193.4963
722,869299.4861
723,869407.5775
724,869517.536
725,869629.1498
726,869742.2072
727,869856.4967
728,869971.6814
729,870087.5497
730,870203.8274
731,870320.4277
732,870436.9515
733,870553.1871
734,870668.9228
735,870783.8844
736,870897.9225
737,871010.7008
738,871121.9448
739,871231.5678
740,871339.1709
741,871444.6045
742,871547.5947
743,871647.8674
744,871745.273
745,871839.4751
746,871930.2618
747,872017.4217
748,872100.7425
749,872179.8883
750,872254.6469
751,872324.8069
752,872390.1563
753,872450.3586
754,872505.2644
755,872554.5998
756,872598.0901
757,872635.5241
758,872666.6275
759,872691.2511
760,872709.0585
761,872719.8373
762,872723.3758
763,872719.4005
764,872707.6993
765,872687.9357
766,872660.0227
767,872623.6239
768,872578.465
769,872524.3967
770,872461.1453
771,872388.3734
772,872305.9941
773,872213.6716
774,872111.2561
775,871998.3488
776,871874.8626
777,871740.4612
778,871594.9326
779,871438.0028
780,871269.5229
781,871089.1555
782,870896.7511
783,870692.1532
784,870475.983
785,870249.104
786,870012.2545
787,869766.2355
788,869511.7855
789,869249.7678
790,868980.9837
791,868706.1086
792,868426.0684
793,868141.5395
794,867853.3851
795,867562.4062
796,867269.2788
797,866974.9286
798,866680.0318
799,866385.4518
800,866091.9893
801,865800.383
802,865511.4336
803,865225.9422
804,864944.6474
805,864668.4123
806,864398.038
807,864134.2629
808,863877.8255
809,863629.6516
810,863390.4173
811,863160.9235
812,862942.0335
813,862734.4858
814,862539.019
815,862356.4964
816,862187.7187
817,862033.4249
818,861894.4152
819,861771.4916
820,861665.4541
821,861577.0414
822,861507.1169
823,861456.3568
824,861425.6866
825,861415.8451
826,861427.5706
827,744156.7155
828,744213.9781
829,744295.273
830,744401.3386
831,744532.9137
832,473654.7383
833,473839.7984
834,474052.7707
835,474294.4562
836,474565.6559
837,464026.9149
838,464359.4207
839,464723.8436
840,465120.9219
841,465551.4567
842,465582.5779
843,466082.0215
844,466615.5709
845,467182.1494
846,467780.7415
847,468393.1134
848,469052.9385
849,469741.8578
850,470458.9812
851,471203.1691
852,471972.8375
853,472768.4216
854,473588.2128
855,474431.1337
856,475296.3569
857,476182.7771
858,477089.4976
859,478015.4756
860,478959.6964
861,479921.3321
862,480899.1798
863,481892.4139
864,482900.0185
865,483920.9789
866,484954.3422
867,485999.0939
868,487054.2816
869,488118.8901
870,489191.9673
871,490272.4981
872,491359.4677
873,492451.9862
874,493549.0386
875,494649.5476
876,495752.6232
877,496857.313
878,497962.5396
879,499067.3507
880,500170.7938
881,501271.8539
882,502369.5787
883,503462.8909
884,504550.9005
885,505632.655
886,506707.077
887,507773.2143
888,508830.0519
889,509876.6997
890,510912.0806
891,511935.3044
892,512945.2314
893,513941.0362
894,514921.6997
895,515886.1457
896,516833.4862
897,517762.7079
898,518672.7907
899,519562.7833
900,520431.7362
901,521278.6371
902,522102.4634
903,522902.5583
904,523679.2407
905,524433.1827
906,525164.9952
907,525875.3522
908,526564.9242
909,527234.1986
910,527883.9735
911,528514.7959
912,129619.0795
913,130213.9604
914,130791.9081
915,131353.4082
916,131899.1961
917,132429.8824
918,132946.0776
919,133448.4546
920,133937.6861
921,134414.3834
922,134879.0943
923,135332.6163
924,135775.4355
925,136208.287
926,136631.8439
927,137046.5919
928,137453.2664
929,137852.5403
930,138244.9617
931,138631.266
932,139012.0015
933,139387.8409
934,139759.395
935,140127.3989
936,140492.4009
937,140855.0115
938,141215.9662
939,141575.8754
940,141935.2872
941,142294.9371
942,142655.4356
943,143017.4557
944,143381.5455
945,143748.3779
946,144118.6259
947,144492.9625
948,144871.9357
949,145256.2187
950,145646.4218
951,146043.2182
952,146447.2806
953,146859.1573
954,147279.5213
955,147709.0454
956,148148.4026
957,148598.0788
958,149058.8715
959,149531.3291
960,150016.0619
961,150513.8055
962,151025.1703
963,151550.5633
964,152089.577
965,152641.5995
966,153206.021
967,153782.2912
968,154369.7993
969,154967.8711
970,155575.9588
971,156193.45
972,156819.6714
973,157454.1365
974,158096.1715
975,158745.1652
976,159400.5061
977,160061.583
978,160727.8471
979,161398.6869
980,162073.4288
981,162751.4614
982,163432.2982
983,164115.2032
984,164799.6898
985,165485.0218
986,166170.7129
987,166856.0268
988,167540.5394
989,168223.4523
990,168904.2789
991,169582.4079
992,170257.1656
993,170928.0031
994,171594.309
995,172255.4723
996,172910.8811
997,173559.8622
998,174201.9914
999,174836.4699
1000,175462.8115
1001,176080.3423
1002,176688.5135
1003,177286.6514
1004,177874.2694
1005,178450.6315
1006,179015.1886
1007,179567.3295
1008,180106.443
1009,180631.9176
1010,181143.142
1011,181639.5674
1012,182120.5201
1013,182585.451
1014,183033.6866
1015,183464.6778
1016,183877.8135
1017,184272.4822
1018,184648.0726
1019,185003.9111
1020,185339.5112
1021,185654.2614
1022,185947.4258
1023,186218.628
1024,186467.995
1025,186695.7019
1026,186901.9237
1027,187086.96
1028,187251.0486
1029,187394.4265
1030,187517.2064
1031,187619.7508
1032,187702.2343
1033,187764.832
1034,187807.8439
1035,187831.5072
1036,187835.9969
1037,187821.5505
1038,187788.4055
1039,187736.7366
1040,187666.9062
1041,187578.9645
1042,187473.336
1043,187350.071
1044,187209.4693
1045,187051.7681
1046,186877.2052
1047,186685.9553
1048,186478.3182
1049,186254.4691
1050,186014.6451
1051,185759.0215
1052,185487.8979
1053,185201.5117
1054,184900.1005
1055,184583.7766
1056,184252.8402
1057,183907.5907
1058,183548.141
1059,183174.7283
1060,182787.6524
1061,182387.0884
1062,181973.3361
1063,181546.5081
1064,181106.9038
1065,180654.6993
1066,180190.1932
1067,179713.5611
1068,179225.0402
1069,178724.868
1070,178213.2819
1071,177690.4568
1072,177156.6926
1073,176612.1643
1074,176057.1092
1075,175491.7648
1076,174916.3685
1077,174331.1577
1078,173736.3073
1079,173132.0548
1080,172518.7
1081,171896.3555
1082,171265.321
1083,170625.8854
1084,169978.3558
1085,169323.3406
1086,168661.1358
1087,750649.4331
1088,749974.4339
1089,749293.6332
1090,748607.5143
1091,747916.5607
1092,963704.0833
1093,963004.7892
1094,962301.986
1095,961596.1568
1096,960887.7853
1097,184280.7468
1098,183568.5402
1099,182855.0542
1100,182140.8345
1101,181426.3023
1102,173069.4043
1103,172355.5723
1104,171642.7531
1105,170931.4303
1106,170222.0873
1107,153914.0098
1108,153209.8889
1109,152509.0735
1110,151811.9842
1111,151119.167
1112,150430.9805
1113,149747.9081
1114,149070.3707
1115,148398.9144
1116,147733.8976
1117,147075.8038
1118,146425.1158
1119,145782.2555
1120,145147.6447
1121,144521.8273
1122,143905.1626
1123,143298.1966
1124,142701.2894
1125,142114.9217
1126,141539.5779
1127,140975.6793
1128,140423.7113
1129,139884.0913
1130,139357.2414
1131,138843.7083
1132,138343.9151
1133,137858.2782
1134,137387.2828
1135,136931.3506
1136,136490.9678
1137,136066.5497
1138,135658.5818
1139,135267.5486
1140,134893.8118
1141,134537.8479
1142,266705.7291
1143,266386.5603
1144,266085.2976
1145,265801.2289
1146,265533.4547
1147,532283.9645
1148,532046.5815
1149,531823.2313
1150,531613.0768
1151,531415.3433
1152,531229.256
1153,531054.1029
1154,530889.0467
1155,530733.2503
1156,530586.0016
1157,530446.4634
1158,530313.9235
1159,530187.5447
1160,530066.6148
1161,529950.2344
1162,529837.691
1163,529728.2102
1164,529620.9547
1165,529515.2123
1166,529410.146
1167,529305.0434
1168,529199.0051
1169,529091.3812
1170,528981.2722
1171,528867.9659
1172,528750.6251
1173,528628.5375
1174,528500.8663
1175,528366.8365
1176,528225.6736
1177,528076.6028
1178,527918.7872
1179,527751.5767
1180,527574.0096
1181,527385.436
1182,527185.0812
1183,526972.0457
1184,526745.6171
1185,526505.021
1186,526249.4825
1187,525978.1646
1188,525690.2927
1189,525385.1543
1190,525061.9126
1191,524719.7928
1192,524358.0201
1193,523975.7575
1194,523572.2928
1195,523146.7888
1196,522698.5333
1197,522226.6895
1198,521730.4821
1199,521209.1368
1200,520661.8789
1201,520087.8714
1202,519486.4018
1203,518856.9126
1204,518199.9012
1205,517516.2074
1206,516806.6082
1207,516071.8184
1208,515312.6777
1209,514529.9011
1210,513724.3894
1211,512896.7965
1212,512048.0238
1213,511178.7237
1214,510289.798
1215,509381.8991
1216,508455.9292
1217,507512.6656
1218,506552.7603
1219,505577.1785
1220,504586.5082
1221,503581.7161
1222,502563.4541
1223,501532.4984
1224,500489.7513
1225,499435.8658
1226,498371.6809
1227,497298.037
1228,496215.5844
1229,495125.2278
1230,494027.6184
1231,492923.6581
1232,491814.1239
1233,490699.6684
1234,489581.1937
1235,488459.4771
1236,487335.2325
1237,486209.3009
1238,485082.4588
1239,483955.4832
1240,482829.0891
1241,481704.116
1242,480581.4036
1243,479461.6039
1244,478345.6202
1245,477234.1655
1246,476128.0179
1247,475027.9541
1248,473934.8145
1249,472849.3762
1250,471772.2913
1251,470704.5226
1252,469646.7288
1253,468599.7396
1254,467564.338
1255,466541.3011
1256,465531.3444
1257,464535.3658
1258,463554.0913
1259,462588.2798
1260,461638.7218
1261,460706.1893
1262,459791.525
1263,458895.2564
1264,458017.4052
1265,457157.5583
1266,456315.5523
1267,455491.0946
1268,454683.9047
1269,453893.7541
1270,453120.4103
1271,452363.4694
1272,451622.7607
1273,450898.0622
1274,450189.0193
1275,449495.472
1276,448817.0032
1277,448153.5152
1278,447504.5911
1279,446870.0707
1280,446249.662
1281,445643.0861
1282,445050.0991
1283,444470.4255
1284,443903.7707
1285,443349.9147
1286,442808.5637
1287,442279.4946
1288,441762.4138
1289,441257.0417
1290,440763.1468
1291,440280.3789
1292,439808.6339
1293,439347.5021
1294,438896.7527
1295,438456.1674
1296,438025.4512
1297,437604.3188
1298,437192.5415
1299,436789.8333
1300,436395.9032
1301,436010.5899
1302,435633.54
1303,435264.4673
1304,434903.1435
1305,434549.3445
1306,434202.7173
1307,433863.1002
1308,433530.1403
1309,433203.6134
1310,432883.229
1311,432568.7664
1312,432259.9891
1313,431956.4897
1314,431658.1067
1315,431364.612
1316,431075.6532
1317,430791.006
1318,430510.44
1319,430233.6119
1320,429960.29
1321,429690.1876
1322,429423.1402
1323,429158.7972
1324,428897.055
1325,428637.7486
1326,428380.774
1327,428126.0288
1328,427873.2843
1329,427622.5014
1330,427373.4484
1331,427126.1491
1332,426880.3134
1333,426635.9013
1334,426392.6818
1335,426150.6782
1336,425909.6628
1337,425669.4703
1338,425430.0579
1339,425191.199
1340,424952.8526
1341,424714.8535
1342,424476.9723
1343,424239.2335
1344,424001.4662
1345,423763.4463
1346,423525.1327
1347,423286.2964
1348,423046.9596
1349,422806.8306
1350,422565.87
1351,422323.9765
1352,422080.9179
1353,421836.5917
1354,421590.8969
1355,421343.6616
1356,421094.7975
1357,420844.1864
1358,420591.6036
1359,420337.012
1360,420080.244
1361,419821.1334
1362,419559.6375
1363,419295.4712
1364,419028.6529
1365,418759.0164
1366,418486.3941
1367,418210.6888
1368,417931.6692
1369,417649.3557
1370,417363.5181
1371,417074.0605
1372,416780.8132
1373,416483.6717
1374,416182.4676
1375,415877.169
1376,415567.5428
1377,415253.4845
1378,414934.8252
1379,414611.5345
1380,414283.3784
1381,413950.3134
1382,413612.1133
1383,413268.6771
1384,412919.9611
1385,412565.6842
1386,412205.851
1387,411840.1817
1388,411468.6953
1389,411091.1667
1390,410707.489
1391,410317.569
1392,409921.2228
1393,409518.2964
1394,409108.6835
1395,408692.2833
1396,408268.9271
1397,407838.5182
1398,407400.8842
1399,406955.9351
1400,406503.4833
1401,406043.4369
1402,405575.6703
1403,405100.0155
1404,404616.3569
1405,404124.6027
1406,403624.5011
1407,403116.0909
1408,402599.1033
1409,402073.4648
1410,401538.9962
1411,400995.6397
1412,400443.1839
1413,399881.5954
1414,399310.6323
1415,398730.2396
1416,398140.2408
1417,397540.5082
1418,396930.9473
1419,396311.3843
1420,395681.702
1421,395041.7702
1422,394391.4495
1423,393730.6239
1424,393059.1319
1425,392376.8478
1426,391683.689
1427,390979.4805
1428,390264.0659
1429,389537.3569
1430,388799.2032
1431,388049.4665
1432,387288.0404
1433,386514.7369
1434,385729.496
1435,384932.1466
1436,384122.5256
1437,383300.5572
1438,382466.0713
1439,381619.0412
1440,380759.1248
